UULID	segments	vowels	monophtongs	diphtongs	triphtongs	heights.v	lengths.v	long.v	nasal.v	round.v	high.v	mid.v	low.v	front.v	back.v	tense.v	lax.v	atr.v	rtr.v	raised.v	retracted.v	fronted.v	glottalized.v	laryngealized.v	unique.v	unique.nasal.v	heights_mono.v	heights_di.v	heights_tri.v	lengths_mono.v	lengths_di.v	lengths_tri.v	long_mono.v	long_di.v	long_tri.v	nasal_mono.v	nasal_di.v	nasal_tri.v	round_mono.v	round_di.v	round_tri.v	high_mono.v	high_di.v	high_tri.v	mid_mono.v	mid_di.v	mid_tri.v	low_mono.v	low_di.v	low_tri.v	front_mono.v	front_di.v	front_tri.v	back_mono.v	back_di.v	back_tri.v	tense_mono.v	tense_di.v	tense_tri.v	lax_mono.v	lax_di.v	lax_tri.v	atr_mono.v	atr_di.v	atr_tri.v	rtr_mono.v	rtr_di.v	rtr_tri.v	raised_mono.v	raised_di.v	raised_tri.v	retracted_mono.v	retracted_di.v	retracted_tri.v	fronted_mono.v	fronted_di.v	fronted_tri.v	glottalized_mono.v	glottalized_di.v	glottalized_tri.v	laryngealized_mono.v	laryngealized_di.v	laryngealized_tri.v	unique_mono.v	unique_di.v	unique_tri.v	unique.nasal_mono.v	unique.nasal_di.v	unique.nasal_tri.v	consonants	places.c	bilabial.c	labiodental.c	double_articulated.c	dental.c	alveolar.c	dental_alveolar.c	palatoalveolar.c	alveolopalatal.c	postalveolar.c	true_retroflex.c	palatal.c	velar.c	uvular.c	pharyngeal_epiglottal.c	glottal.c	labial.c	coronal.c	dorsal.c	guttural.c	manners.c	obstruent.c	voiced_obstruent.c	voiceless_obstruent.c	aspirated_obstruent.c	glottalized_obstruent.c	stop.c	voiced_stop.c	voiceless_stop.c	aspirated_stop.c	glottalized_stop.c	fricative.c	voiced_fricative.c	voiceless_fricative.c	affricate.c	sonorant.c	voiced_sonorant.c	voiceless_sonorant.c	glottalized_resonant.c	nasal.c	approximant.c	tapflap.c	trill.c	trill_tap.c	coronal_trill_tap.c	second_articulation.c	glottalized.c	uvt.c	uvt.stops.c	uvt.fricatives.c	uvt.affricates.c	uvt.nasals.c	uvt.approximants.c	lvt.c	lvt.stops.c	lvt.fricatives.c	lvt.affricates.c	lvt.nasals.c	lvt.approximants.c	ratio.voiced.voiceless.obstruents	ratio.voiced.voiceless.stops	ratio.obstruents.sonorants	egressive	implosive	ejective	click	voiceless	voiced	breathy	creaky	tones	level_tones	contour_tones	bilabial.fricatives	labiodental.fricatives	alveolar.fricatives	nonsibilant.dental.fricatives	sibilant.dental.fricatives	bilabiallabiodental.affricates	bilabial.affricates	retroflex.stops	retroflex.fricatives	retroflex.affricates	retroflex.nasals	retroflex.approximants
[i-qvc][w-qca][a-2357][g-caja1238]	22	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	19	7	2	0	0	0	5	5	3	0	0	3	2	3	1	0	0	2	11	6	0	5	12	2	10	0	0	4	0	4	0	0	5	1	4	3	7	7	0	0	3	4	1	0	1	1	1	0	6	3	4	2	3	3	1	1	0	0	0	0	0.2	0	1.71428571428571	22	0	0	0	10	12	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0
[i-qvh][w-qhu][a-][g-huam1248]	31	10	10	0	0	3	2	5	0	4	4	4	2	6	4	8	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	8	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	8	3	1	0	0	7	7	2	0	0	0	3	3	1	0	1	4	9	7	1	5	13	4	9	0	0	7	3	4	0	0	5	1	4	1	8	8	0	0	3	5	1	0	1	1	1	0	6	3	3	1	3	3	2	1	1	0	0	0	0.444444444444444	0.75	1.625	31	0	0	0	9	22	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-qvi][w-qim][a-][g-imba1240]	20	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	17	5	3	0	0	0	6	6	3	0	0	0	2	3	0	0	0	3	9	5	0	5	10	1	9	0	0	3	0	3	0	0	5	1	4	2	7	7	0	0	3	4	1	0	1	1	1	0	5	3	4	2	3	3	0	0	0	0	0	0	0.111111111111111	0	1.42857142857143	20	0	0	0	9	11	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-qvn][w-qta][a-][g-nort2980]	22	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	19	7	2	0	0	0	5	5	2	0	0	1	3	5	1	0	0	2	8	9	0	5	10	1	9	0	0	4	1	3	0	0	4	0	4	2	9	9	0	0	4	5	1	0	1	1	1	0	6	3	3	2	4	3	1	0	1	0	0	0	0.111111111111111	0.333333333333333	1.11111111111111	22	0	0	0	9	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
[i-qvo][w-][a-][g-napo1242]	23	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	20	6	4	0	0	0	7	7	2	0	0	0	3	3	0	0	1	4	9	6	1	5	12	3	9	0	0	6	3	3	0	0	4	0	4	2	8	8	0	0	3	5	1	0	1	1	1	0	5	3	3	2	3	3	1	0	1	0	0	0	0.333333333333333	1	1.5	23	0	0	0	9	14	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-qvs][w-][a-][g-sanm1289]	18	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	15	5	2	0	0	0	5	5	3	0	0	0	2	3	0	0	0	2	8	5	0	5	8	1	7	0	0	3	0	3	0	0	3	0	3	2	7	7	0	0	3	4	1	0	1	1	1	0	5	3	3	1	3	3	0	0	0	0	0	0	0.142857142857143	0	1.14285714285714	18	0	0	0	7	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-qwa][w-][a-][g-coro1247]	24	6	6	0	0	2	2	3	0	2	4	0	2	4	2	4	2	0	0	2	0	4	0	0	3	0	2	0	0	2	0	0	3	0	0	0	0	0	2	0	0	4	0	0	0	0	0	2	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	18	8	2	0	0	0	6	6	2	0	0	1	3	2	1	0	1	2	9	6	1	5	10	0	10	0	0	4	0	4	0	0	3	0	3	3	8	8	0	0	3	5	1	0	1	1	1	0	6	3	2	3	3	3	2	1	1	0	0	0	0	0	1.25	24	0	0	0	10	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
[i-qwh][w-][a-][g-huay1240]	30	10	10	0	0	3	2	5	0	4	4	4	2	6	4	8	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	8	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	20	8	3	1	0	0	8	8	2	0	0	0	1	3	1	0	1	4	10	5	1	5	13	3	10	0	0	7	3	4	0	0	4	0	4	2	7	7	0	0	2	5	0	1	1	1	2	0	6	3	3	2	2	3	2	1	1	0	0	0	0.3	0.75	1.85714285714286	30	0	0	0	10	20	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-qxl][w-][a-][g-sala1272]	26	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	23	5	4	0	0	0	9	9	3	0	0	0	2	5	0	0	0	4	12	7	0	5	16	5	11	3	0	9	3	6	3	0	5	2	3	2	7	7	0	0	3	4	1	0	1	1	1	0	5	3	3	2	3	3	0	0	0	0	0	0	0.454545454545455	0.5	2.28571428571429	26	0	0	0	11	15	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-qxn][w-][a-][g-nort2979]	23	6	6	0	0	2	2	3	0	2	4	0	2	4	2	4	2	0	0	2	0	4	0	0	3	0	2	0	0	2	0	0	3	0	0	0	0	0	2	0	0	4	0	0	0	0	0	2	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	17	7	2	0	0	0	6	6	2	0	0	0	3	2	1	0	1	2	8	6	1	5	9	0	9	0	0	4	0	4	0	0	3	0	3	2	8	8	0	0	3	5	1	0	1	1	1	0	5	3	2	2	3	3	2	1	1	0	0	0	0	0	1.125	23	0	0	0	9	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-qxw][w-][a-][g-jauj1238]	22	6	6	0	0	2	2	3	0	2	4	0	2	4	2	4	2	0	0	2	0	4	0	0	3	0	2	0	0	2	0	0	3	0	0	0	0	0	2	0	0	4	0	0	0	0	0	2	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	16	7	2	0	0	0	5	5	2	0	0	1	3	2	0	0	1	2	8	5	1	5	8	0	8	0	0	3	0	3	0	0	3	0	3	2	8	8	0	0	3	5	1	0	1	1	1	0	6	3	2	2	3	3	1	0	1	0	0	0	0	0	1	22	0	0	0	8	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
[i-ram][w-ckr-cnl][a-43-756][g-cane1242]	29	16	16	0	0	5	1	0	6	5	6	8	2	7	5	8	7	0	0	2	0	7	0	0	10	6	5	0	0	1	0	0	0	0	0	6	0	0	5	0	0	6	0	0	8	0	0	2	0	0	7	0	0	5	0	0	8	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	0	0	6	0	0	13	6	2	0	0	0	3	3	1	0	0	0	2	3	0	0	2	2	4	5	2	5	6	0	6	0	0	4	0	4	0	0	1	0	1	1	7	7	0	0	4	3	1	0	1	1	1	0	5	3	0	1	4	3	1	1	1	0	0	0	0	0	0.857142857142857	29	0	0	0	6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-rcf][w-][a-][g-reun1238]	42	12	12	0	0	3	2	2	3	5	5	5	2	8	4	10	2	0	0	2	0	8	0	0	5	3	3	0	0	2	0	0	2	0	0	3	0	0	5	0	0	5	0	0	5	0	0	2	0	0	8	0	0	4	0	0	10	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5	0	0	3	0	0	30	7	6	4	0	1	12	13	0	0	0	0	2	4	1	0	0	10	13	7	0	4	22	11	11	0	0	12	6	6	0	0	10	5	5	0	8	8	0	0	4	4	0	0	0	0	0	0	6	3	2	0	2	3	1	0	1	0	0	0	1	1	2.75	42	0	0	0	11	31	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0
[i-rel][w-ren][a-2366][g-rend1243]	31	10	10	0	0	4	2	5	0	4	4	4	2	6	4	6	4	0	0	2	0	6	0	0	5	0	4	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	6	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	10	2	1	0	1	5	6	2	0	0	1	2	5	0	1	1	3	9	7	2	5	13	5	8	0	0	6	4	2	0	0	5	0	5	2	8	8	0	0	4	4	0	1	1	1	1	0	8	5	3	1	4	3	2	0	2	0	0	0	0.625	2	1.625	33	0	0	0	8	25	0	0	2	2	0	0	1	1	0	0	0	0	1	0	0	0	0
[i-rey][w-][a-2997][g-reye1240]	22	4	4	0	0	4	1	0	0	1	2	1	1	3	1	2	2	0	0	1	0	3	0	0	4	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	3	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	18	8	3	0	0	1	5	6	2	0	0	2	1	3	0	0	1	3	10	4	1	5	12	3	9	0	0	5	1	4	0	0	4	1	3	3	6	6	0	0	2	4	1	0	1	1	2	0	7	3	3	2	2	3	1	0	1	0	0	0	0.333333333333333	0.25	2	22	0	0	0	9	13	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0
[i-rgr][w-res][a-339][g-resi1247]	37	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	32	6	7	0	0	0	12	12	5	0	0	0	2	4	0	0	2	7	17	6	2	5	25	8	17	5	0	12	4	8	5	0	7	2	5	6	7	4	3	0	6	1	1	0	1	1	2	0	5	3	4	2	3	1	1	1	1	0	0	0	0.470588235294118	0.5	3.57142857142857	37	0	0	0	20	17	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
[i-rif][w-brf][a-2369][g-tari1263]	49	4	4	0	0	3	1	0	0	1	2	1	1	2	1	2	1	0	0	1	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	45	9	4	2	0	1	19	20	4	0	0	0	1	10	0	3	1	6	24	11	4	4	32	14	18	0	1	13	7	6	0	1	19	7	12	0	13	13	0	0	4	9	0	3	3	3	8	1	7	3	4	0	2	4	2	0	2	0	0	1	0.777777777777778	1.16666666666667	2.46153846153846	48	0	1	0	18	31	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0
[i-rkb][w-rik][a-925][g-rikb1245]	28	14	14	0	0	4	1	0	7	4	6	6	2	6	4	10	2	0	0	2	0	6	0	0	7	7	4	0	0	1	0	0	0	0	0	7	0	0	4	0	0	6	0	0	6	0	0	2	0	0	6	0	0	4	0	0	10	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	7	0	0	14	7	3	0	0	0	4	4	2	0	0	1	1	2	0	0	1	3	7	3	1	5	8	2	6	0	0	5	2	3	0	0	2	0	2	1	6	6	0	0	2	4	2	0	2	2	1	0	6	3	1	1	2	4	1	0	1	0	0	0	0.333333333333333	0.666666666666667	1.33333333333333	28	0	0	0	6	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
[i-rma][w-ram][a-454][g-rama1270]	28	9	9	0	0	3	2	4	0	3	4	3	2	6	3	7	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	4	0	0	0	0	0	3	0	0	4	0	0	3	0	0	2	0	0	6	0	0	3	0	0	7	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	19	5	3	0	0	0	8	8	0	0	0	0	1	6	0	0	1	3	8	7	1	5	11	4	7	0	0	7	3	4	0	0	3	1	2	1	8	8	0	0	4	4	0	1	1	1	3	0	4	3	1	1	3	3	1	0	1	0	0	0	0.571428571428571	0.75	1.375	28	0	0	0	7	21	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-rng][w-rga][a-2377][g-rong1268]	69	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	64	10	6	3	6	0	21	21	6	0	0	7	4	10	0	0	1	9	34	14	1	6	48	21	27	9	2	17	8	9	9	2	14	7	7	17	15	15	0	0	9	6	0	1	1	1	22	2	7	3	4	3	4	3	1	0	1	0	0	0	0.777777777777778	0.888888888888889	3.2	66	2	0	1	27	36	6	0	0	0	0	0	3	5	0	0	3	0	0	2	5	0	0
[i-ron][w-mol-rom][a-1398-683][g-roma1327]	31	9	9	0	0	5	2	0	0	3	3	5	1	4	3	5	3	0	0	1	0	4	0	0	9	0	5	0	0	2	0	0	0	0	0	0	0	0	3	0	0	3	0	0	5	0	0	1	0	0	4	0	0	3	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	22	7	3	2	0	0	8	8	4	0	0	0	1	3	0	0	1	5	12	4	1	5	16	7	9	0	0	6	3	3	0	0	7	3	4	3	6	6	0	0	2	4	1	0	1	1	1	0	6	3	3	2	2	3	1	0	1	0	0	0	0.777777777777778	1	2.66666666666667	31	0	0	0	9	22	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-roo][w-rtk][a-2378][g-roto1249]	11	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	3	2	0	0	0	2	2	0	0	0	0	0	2	0	0	0	2	2	2	0	3	5	2	3	0	0	4	1	3	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	0	3	3	1	0	0	1	0	0	0	0	0	0	0.666666666666667	0.333333333333333	5	11	0	0	0	3	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
[i-rro][w-ror][a-2382][g-waim1251]	14	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	9	4	3	0	0	3	0	3	0	0	0	0	0	1	0	0	2	3	3	1	2	4	6	1	5	0	0	5	1	4	0	0	1	0	1	0	3	3	0	0	2	1	1	0	1	1	0	0	3	3	0	0	2	1	1	1	1	0	0	0	0.2	0.25	2	14	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-ruk][w-][a-][g-chee1238]	54	24	16	8	0	5	2	8	0	12	16	6	8	14	12	8	20	0	0	10	2	14	0	0	18	0	4	5	0	2	1	0	8	0	0	0	0	0	6	6	0	8	8	0	4	2	0	4	4	0	8	6	0	6	6	0	4	4	0	12	8	0	0	0	0	0	0	0	4	6	0	0	2	0	8	6	0	0	0	0	0	0	0	8	18	0	0	0	0	30	8	3	3	3	0	7	7	2	0	0	0	5	4	0	0	3	9	9	9	3	5	17	7	10	0	0	8	4	4	0	0	7	2	5	2	13	11	2	0	5	8	2	0	2	1	3	0	6	3	2	1	4	4	1	0	1	0	0	0	0.7	1	1.30769230769231	57	0	0	0	12	45	0	0	3	3	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-run][w-rnd][a-741][g-rund1242]	27	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	22	8	3	2	1	0	8	8	2	0	0	0	2	3	0	0	1	5	10	5	1	5	16	7	9	0	0	6	3	3	0	0	7	3	4	3	6	6	0	0	3	3	0	1	1	1	1	0	6	3	3	1	3	3	1	0	1	0	0	0	0.777777777777778	1	2.66666666666667	29	0	0	0	9	20	0	0	2	2	0	0	2	2	0	0	1	0	0	0	0	0	0
[i-rus][w-rus][a-340][g-russ1263]	38	5	5	0	0	4	1	0	0	2	2	2	1	3	2	3	2	1	0	1	0	3	0	0	5	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	3	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	33	6	6	4	0	0	15	15	3	0	0	0	1	4	0	0	0	10	18	5	0	5	24	10	14	0	0	11	5	6	0	0	11	5	6	2	9	9	0	0	4	5	0	2	2	2	17	0	6	3	4	2	2	2	0	0	0	0	0	0	0.714285714285714	0.833333333333333	2.66666666666667	38	0	0	0	14	24	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0
[i-rut][w-rut][a-2388][g-rutu1240]	64	5	5	0	0	3	1	0	0	1	3	1	1	3	1	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	1	0	0	3	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	59	8	5	0	0	14	0	14	6	0	0	0	1	9	20	1	3	5	20	30	4	5	53	17	36	11	16	25	7	18	11	9	18	7	11	10	6	6	0	0	2	4	0	1	1	1	25	16	5	3	3	2	2	3	3	2	3	0	0	0	0.472222222222222	0.388888888888889	8.83333333333333	48	0	16	0	36	28	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
[i-rwr][w-][a-][g-marw1260]	46	10	8	2	0	5	1	0	0	4	6	3	3	6	4	6	5	0	0	3	1	6	0	0	9	0	5	2	0	1	1	0	0	0	0	0	0	0	3	1	0	4	2	0	3	0	0	1	2	0	4	2	0	3	1	0	4	2	0	3	2	0	0	0	0	0	0	0	2	1	0	0	1	0	4	2	0	0	0	0	0	0	0	8	4	0	0	0	0	36	9	6	2	0	4	7	11	2	0	0	7	2	5	0	0	1	8	20	7	1	5	25	13	12	9	0	16	8	8	11	0	5	3	2	4	11	11	0	0	7	4	2	0	2	2	0	0	8	4	3	2	5	2	1	0	1	0	0	0	1.08333333333333	1	2.27272727272727	46	0	0	0	12	34	0	0	0	0	0	0	2	1	0	0	0	0	4	0	0	1	2
[i-sad][w-sdw][a-347][g-sand1273]	59	15	15	0	0	3	2	10	5	6	6	6	3	9	6	12	3	0	0	3	0	9	0	0	5	5	3	0	0	2	0	0	10	0	0	5	0	0	6	0	0	6	0	0	6	0	0	3	0	0	9	0	0	6	0	0	12	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	5	0	0	5	0	0	44	8	4	1	0	4	20	24	4	0	0	0	1	8	0	0	2	5	28	9	2	6	23	5	18	4	3	11	3	8	7	1	5	0	5	7	6	6	0	0	2	4	1	0	1	1	1	6	7	3	3	2	2	3	1	1	1	0	0	0	0.277777777777778	0.375	3.83333333333333	46	0	6	12	30	34	0	0	5	3	2	0	1	2	0	0	0	0	0	0	0	0	0
[i-sae][w-][a-][g-saba1268]	18	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	5	3	0	0	0	5	5	0	0	0	0	1	2	0	0	2	3	5	3	2	4	8	2	6	0	2	6	2	4	0	2	2	0	2	0	5	5	0	0	2	3	0	0	0	0	1	2	4	3	1	0	2	3	1	1	1	0	0	0	0.333333333333333	0.5	1.6	16	2	0	0	6	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-sag][w-san][a-466][g-sang1328]	37	11	11	0	0	4	1	0	4	5	3	6	2	6	5	5	6	0	0	2	0	6	0	0	7	4	4	0	0	1	0	0	0	0	0	4	0	0	5	0	0	3	0	0	6	0	0	2	0	0	6	0	0	5	0	0	5	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	4	0	0	26	9	5	3	3	4	2	6	3	0	0	0	1	4	0	0	1	11	9	5	1	4	20	13	7	0	1	13	9	4	0	1	7	4	3	0	6	6	0	0	2	4	1	0	1	1	1	1	7	3	2	0	2	3	1	0	1	0	0	0	1.85714285714286	2.25	3.33333333333333	36	1	0	0	7	30	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
[i-sah][w-ykt][a-2662][g-yaku1245]	49	16	16	0	0	3	2	8	0	8	8	6	2	10	6	8	8	0	0	4	0	10	0	0	5	0	3	0	0	2	0	0	8	0	0	0	0	0	8	0	0	8	0	0	6	0	0	2	0	0	10	0	0	6	0	0	8	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	33	6	5	2	0	0	11	11	6	0	0	0	4	5	0	0	0	7	17	9	0	5	20	8	12	0	0	9	3	6	0	0	7	3	4	4	13	13	0	0	8	5	0	1	1	1	0	0	6	3	3	1	4	2	0	0	0	0	0	0	0.666666666666667	0.5	1.53846153846154	49	0	0	0	12	37	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
