UULID	segments	vowels	monophtongs	diphtongs	triphtongs	heights.v	lengths.v	long.v	nasal.v	round.v	high.v	mid.v	low.v	front.v	back.v	tense.v	lax.v	atr.v	rtr.v	raised.v	retracted.v	fronted.v	glottalized.v	laryngealized.v	unique.v	unique.nasal.v	heights_mono.v	heights_di.v	heights_tri.v	lengths_mono.v	lengths_di.v	lengths_tri.v	long_mono.v	long_di.v	long_tri.v	nasal_mono.v	nasal_di.v	nasal_tri.v	round_mono.v	round_di.v	round_tri.v	high_mono.v	high_di.v	high_tri.v	mid_mono.v	mid_di.v	mid_tri.v	low_mono.v	low_di.v	low_tri.v	front_mono.v	front_di.v	front_tri.v	back_mono.v	back_di.v	back_tri.v	tense_mono.v	tense_di.v	tense_tri.v	lax_mono.v	lax_di.v	lax_tri.v	atr_mono.v	atr_di.v	atr_tri.v	rtr_mono.v	rtr_di.v	rtr_tri.v	raised_mono.v	raised_di.v	raised_tri.v	retracted_mono.v	retracted_di.v	retracted_tri.v	fronted_mono.v	fronted_di.v	fronted_tri.v	glottalized_mono.v	glottalized_di.v	glottalized_tri.v	laryngealized_mono.v	laryngealized_di.v	laryngealized_tri.v	unique_mono.v	unique_di.v	unique_tri.v	unique.nasal_mono.v	unique.nasal_di.v	unique.nasal_tri.v	consonants	places.c	bilabial.c	labiodental.c	double_articulated.c	dental.c	alveolar.c	dental_alveolar.c	palatoalveolar.c	alveolopalatal.c	postalveolar.c	true_retroflex.c	palatal.c	velar.c	uvular.c	pharyngeal_epiglottal.c	glottal.c	labial.c	coronal.c	dorsal.c	guttural.c	manners.c	obstruent.c	voiced_obstruent.c	voiceless_obstruent.c	aspirated_obstruent.c	glottalized_obstruent.c	stop.c	voiced_stop.c	voiceless_stop.c	aspirated_stop.c	glottalized_stop.c	fricative.c	voiced_fricative.c	voiceless_fricative.c	affricate.c	sonorant.c	voiced_sonorant.c	voiceless_sonorant.c	glottalized_resonant.c	nasal.c	approximant.c	tapflap.c	trill.c	trill_tap.c	coronal_trill_tap.c	second_articulation.c	glottalized.c	uvt.c	uvt.stops.c	uvt.fricatives.c	uvt.affricates.c	uvt.nasals.c	uvt.approximants.c	lvt.c	lvt.stops.c	lvt.fricatives.c	lvt.affricates.c	lvt.nasals.c	lvt.approximants.c	ratio.voiced.voiceless.obstruents	ratio.voiced.voiceless.stops	ratio.obstruents.sonorants	egressive	implosive	ejective	click	voiceless	voiced	breathy	creaky	tones	level_tones	contour_tones	bilabial.fricatives	labiodental.fricatives	alveolar.fricatives	nonsibilant.dental.fricatives	sibilant.dental.fricatives	bilabiallabiodental.affricates	bilabial.affricates	retroflex.stops	retroflex.fricatives	retroflex.affricates	retroflex.nasals	retroflex.approximants
[i-agq][w-agh][a-852][g-aghe1239]	28	10	10	0	0	5	1	0	0	4	4	4	2	5	5	4	6	0	0	2	1	5	0	0	10	0	5	0	0	1	0	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	5	0	0	5	0	0	4	0	0	6	0	0	0	0	0	0	0	0	2	0	0	1	0	0	5	0	0	0	0	0	0	0	0	10	0	0	0	0	0	18	5	3	1	0	0	9	9	0	0	0	0	0	4	0	0	1	4	9	4	1	5	12	6	6	0	0	6	3	3	0	0	4	2	2	2	6	6	0	0	4	2	0	0	0	0	1	0	4	3	3	1	3	2	1	1	0	0	0	0	1	1	2	28	0	0	0	6	22	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-agr][w-agr][a-853][g-agua1253]	19	4	4	0	0	2	1	0	0	1	3	0	1	2	2	3	1	0	0	2	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	2	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	15	6	3	0	0	0	5	5	1	0	0	0	1	3	0	0	2	3	6	4	2	5	11	3	8	0	0	7	3	4	0	0	3	0	3	1	4	4	0	0	2	2	0	0	0	0	1	0	5	3	2	1	2	2	1	1	1	0	0	0	0.375	0.75	2.75	19	0	0	0	8	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-agu][w-agu][a-855][g-agua1252]	25	5	5	0	0	4	1	0	0	2	2	3	0	2	2	1	3	0	0	1	0	2	0	0	5	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	0	0	0	2	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	20	7	3	0	0	0	7	7	2	0	0	0	1	3	2	0	2	3	9	6	2	5	15	1	14	0	5	9	1	8	0	4	4	0	4	2	5	5	0	0	2	3	0	0	0	0	1	5	5	3	2	1	2	3	2	2	1	0	0	0	0.0714285714285714	0.125	3	20	1	4	0	14	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-agx][w-agl][a-2828-856][g-aghu1253]	35	5	5	0	0	3	1	0	0	2	3	1	1	4	1	4	1	0	0	1	0	4	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	1	0	0	4	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	30	9	3	1	0	0	9	9	3	0	0	0	1	5	4	2	2	4	12	10	4	5	24	7	17	0	4	11	3	8	0	3	10	3	7	3	6	6	0	0	2	4	0	0	0	0	1	4	6	3	4	2	2	3	3	2	3	0	0	1	0.411764705882353	0.375	4	31	0	4	0	17	18	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-ahg][w-kem][a-2351][g-qima1242]	31	7	7	0	0	4	1	0	0	2	2	3	2	3	2	4	2	0	0	1	0	3	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	2	0	0	3	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	24	6	2	1	0	0	7	7	2	0	0	0	1	11	0	0	0	3	9	12	0	5	16	8	8	0	0	7	4	3	0	0	8	3	5	1	8	8	0	0	4	4	1	0	1	1	6	0	6	3	4	1	3	3	0	0	0	0	0	0	1	1.33333333333333	2	31	0	0	0	8	23	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-ahh][w-ahu][a-857][g-aghu1255]	20	7	7	0	0	4	1	0	0	3	3	3	1	5	2	5	2	0	0	1	0	5	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	0	1	0	0	5	0	0	2	0	0	5	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	13	5	3	1	0	0	4	4	0	0	0	0	1	4	0	0	0	4	4	5	0	4	9	3	6	0	0	6	3	3	0	0	3	0	3	0	4	4	0	0	2	2	0	0	0	0	1	0	5	3	3	0	2	2	0	0	0	0	0	0	0.5	1	2.25	20	0	0	0	6	14	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-ahk][w-akh][a-470][g-akha1245]	36	11	11	0	0	5	1	0	0	5	4	5	2	6	5	8	3	0	0	2	0	6	0	0	7	0	5	0	0	1	0	0	0	0	0	0	0	0	5	0	0	4	0	0	5	0	0	2	0	0	6	0	0	5	0	0	8	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	25	5	4	0	0	0	11	11	0	0	0	0	1	7	0	0	2	4	11	8	2	5	20	6	14	6	0	10	3	7	6	0	7	2	5	3	5	5	0	0	3	2	0	0	0	0	0	0	4	3	2	1	3	2	1	1	1	0	0	0	0.428571428571429	0.428571428571429	4	36	0	0	0	14	22	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
[i-aia][w-aro][a-860][g-aros1241]	20	5	5	0	0	3	1	0	0	2	2	2	1	3	2	2	3	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	5	3	0	0	0	5	5	0	0	0	0	1	4	0	0	2	3	5	5	2	4	9	3	6	0	0	7	3	4	0	0	2	0	2	0	6	6	0	0	3	3	1	0	1	1	1	0	4	3	1	0	3	3	1	1	1	0	0	0	0.5	0.75	1.5	20	0	0	0	6	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-aii][w-nsy][a-3101-863][g-assy1241]	28	7	7	0	0	5	1	0	0	2	2	3	2	4	2	4	2	0	0	1	0	4	0	0	7	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	2	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	21	9	3	1	0	2	6	8	1	0	0	0	1	3	3	0	1	4	9	7	1	4	16	6	10	0	0	7	3	4	0	0	9	3	6	0	5	5	0	0	2	3	0	0	0	0	1	0	7	3	4	0	2	3	2	1	2	0	0	0	0.6	0.75	3.2	28	0	0	0	10	18	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0
[i-ain][w-ain][a-12][g-ainu1240]	15	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	5	2	0	0	0	4	4	0	0	0	0	1	2	0	0	1	2	4	3	1	4	5	0	5	0	0	3	0	3	0	0	2	0	2	0	5	5	0	0	2	3	1	0	1	1	1	0	4	3	1	0	2	3	1	0	1	0	0	0	0	0	1	15	0	0	0	5	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-ajg][w-ajg][a-3045][g-ajab1235]	32	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	25	9	3	1	2	0	7	7	3	0	0	1	1	6	0	0	1	6	11	7	1	5	18	9	9	0	0	9	5	4	0	0	8	3	5	1	7	7	0	0	4	3	0	0	0	0	1	0	7	4	4	1	3	3	1	0	1	0	0	0	1	1.25	2.57142857142857	32	0	0	0	9	23	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0
[i-aji][w-aji][a-867][g-ajie1238]	28	10	10	0	0	5	1	0	0	3	3	5	2	4	3	5	4	0	0	1	0	4	0	0	10	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	5	0	0	2	0	0	4	0	0	3	0	0	5	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	0	0	0	0	0	18	4	4	0	0	0	7	7	0	0	0	0	2	5	0	0	0	4	7	7	0	4	10	6	4	0	0	7	4	3	0	0	3	2	1	0	8	8	0	0	4	4	1	0	1	1	1	0	4	4	3	0	3	3	0	0	0	0	0	0	1.5	1.33333333333333	1.25	28	0	0	0	4	24	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-ajp][w-apa-arv][a-1216-868][g-sout3123]	28	5	5	0	0	3	1	0	0	2	2	2	1	3	2	0	5	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	23	10	2	1	0	2	6	8	2	0	0	0	1	2	3	2	2	3	10	6	4	5	17	6	11	0	0	6	2	4	0	0	10	3	7	1	6	6	0	0	2	4	0	0	0	0	1	0	7	3	4	1	2	3	3	2	3	0	0	1	0.545454545454545	0.5	2.83333333333333	28	0	0	0	11	17	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0
[i-aka][w-akn][a-2645][g-akan1250]	21	5	5	0	0	3	1	0	0	2	2	2	1	3	2	0	5	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	16	6	3	1	0	0	4	4	0	0	0	0	1	5	0	0	2	4	4	6	2	4	12	4	8	0	0	8	4	4	0	0	4	0	4	0	4	4	0	0	2	2	0	0	0	0	4	0	5	3	2	0	2	2	1	0	1	0	0	0	0.5	1	3	21	0	0	0	8	13	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-akv][w-axv][a-2962-872][g-akhv1239]	35	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	30	7	3	0	0	0	11	11	3	0	0	0	1	6	4	0	2	3	14	11	2	5	25	8	17	0	5	9	3	6	0	2	10	4	6	6	5	5	0	0	2	3	0	0	0	0	1	5	5	3	3	2	2	3	2	1	2	1	0	0	0.470588235294118	0.5	5	30	0	5	0	17	18	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
[i-akw][w-][a-2321][g-akwa1248]	23	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	16	5	3	0	2	0	7	7	0	0	0	0	1	3	0	0	0	5	7	4	0	4	10	5	5	0	2	8	4	4	0	2	2	1	1	0	6	6	0	0	3	3	0	0	0	0	1	2	4	3	1	0	2	3	0	0	0	0	0	0	1	1	1.66666666666667	21	2	0	0	5	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-akz][w-abm][a-618][g-alab1237]	16	3	3	0	0	2	1	0	0	1	2	0	1	2	1	0	3	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	13	5	4	0	0	0	5	5	0	0	0	0	1	2	0	0	1	4	5	3	1	4	8	1	7	0	0	4	1	3	0	0	4	0	4	0	5	5	0	0	2	3	0	0	0	0	1	0	4	3	2	0	2	3	1	0	1	0	0	0	0.142857142857143	0.333333333333333	1.6	16	0	0	0	7	9	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
[i-alc][w-qaw][a-127][g-qawa1238]	18	4	4	0	0	3	1	0	0	1	2	1	1	2	1	2	1	0	0	1	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	14	7	2	1	0	0	5	5	1	0	0	0	1	1	3	0	0	3	6	5	0	4	8	0	8	0	2	5	0	5	0	2	3	0	3	0	6	6	0	0	2	4	1	0	1	1	1	2	6	2	2	0	2	3	1	1	1	0	0	0	0	0	1.33333333333333	16	0	2	0	8	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
[i-ale][w-aea-ale][a-1218-18][g-aleu1260]	22	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	19	7	3	0	0	1	5	6	0	0	0	0	1	5	3	0	1	3	6	9	1	4	13	4	9	0	0	5	1	4	0	0	8	3	5	0	6	6	0	0	3	3	0	0	0	0	1	0	5	3	3	0	3	3	2	1	2	0	0	0	0.444444444444444	0.25	2.16666666666667	22	0	0	0	9	13	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
[i-alh][w-alw][a-16][g-alaw1244]	25	4	4	0	0	3	1	0	0	0	2	1	1	3	1	2	2	0	0	1	0	3	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	3	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	21	5	3	0	0	0	7	7	0	0	0	4	3	4	0	0	0	3	11	7	0	3	9	5	4	0	0	9	5	4	0	0	0	0	0	0	12	12	0	0	5	7	1	0	1	1	1	0	5	5	0	0	4	4	0	0	0	0	0	0	1.25	1.25	0.75	25	0	0	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1
[i-aln][w-alb][a-][g-gheg1238]	33	7	7	0	0	5	1	0	0	3	3	3	1	4	2	4	2	0	0	1	0	4	0	0	6	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	0	1	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	26	8	3	1	0	2	11	13	3	0	0	0	1	4	0	0	1	4	16	5	1	5	19	9	10	0	0	6	3	3	0	0	10	4	6	3	7	7	0	0	3	4	1	0	1	1	1	0	7	3	5	2	2	2	1	0	1	0	0	0	0.9	1	2.71428571428571	33	0	0	0	10	23	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0
[i-alr][w-alu][a-879][g-alut1245]	19	4	4	0	0	3	1	0	0	1	2	1	1	2	1	2	1	0	0	1	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	6	2	0	0	0	5	5	0	0	0	0	2	4	1	0	1	2	5	7	1	4	7	1	6	0	0	5	0	5	0	0	2	1	1	0	8	8	0	0	4	4	0	0	0	0	1	0	4	3	2	0	3	3	2	2	0	0	0	0	0.166666666666667	0	0.875	19	0	0	0	6	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-als][w-][a-17][g-tosk1239]	32	7	7	0	0	5	1	0	0	3	3	3	1	4	2	4	2	0	0	1	0	4	0	0	6	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	0	1	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	25	8	3	1	0	2	11	13	3	0	0	0	2	2	0	0	1	4	16	4	1	5	18	9	9	0	0	7	4	3	0	0	8	3	5	3	7	7	0	0	3	4	1	0	1	1	1	0	7	4	4	2	2	2	1	0	1	0	0	0	1	1.33333333333333	2.57142857142857	32	0	0	0	9	23	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0
[i-alt][w-aso][a-880][g-sout2694]	27	8	8	0	0	3	1	0	0	4	4	3	1	4	4	7	1	0	0	2	1	4	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	4	0	0	4	0	0	3	0	0	1	0	0	4	0	0	4	0	0	7	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	19	6	3	0	0	0	6	6	3	0	0	0	2	3	2	0	0	3	9	7	0	5	13	7	6	0	0	7	3	4	0	0	5	3	2	1	6	6	0	0	3	3	0	0	0	0	0	0	5	3	2	1	3	2	1	1	1	0	0	0	1.16666666666667	0.75	2.16666666666667	27	0	0	0	6	21	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-alu][w-arx][a-881][g-area1240]	15	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	4	2	0	0	0	4	4	0	0	0	0	0	2	0	0	2	2	4	2	2	4	6	0	6	0	0	4	0	4	0	0	2	0	2	0	4	4	0	0	2	2	0	0	0	0	1	0	3	3	1	0	2	2	1	1	1	0	0	0	0	0	1.5	15	0	0	0	6	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-aly][w-aly][a-883][g-alya1239]	22	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	19	6	2	0	0	2	5	7	0	0	0	4	2	4	0	0	0	2	11	6	0	4	6	1	5	0	0	5	0	5	0	0	1	1	0	0	13	13	0	0	6	7	0	0	0	0	1	0	6	4	1	0	5	5	0	0	0	0	0	0	0.2	0	0.461538461538462	22	0	0	0	5	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2
[i-alz][w-][a-][g-alur1250]	27	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	22	8	4	1	0	2	8	10	1	0	0	0	1	4	0	0	1	5	11	5	1	5	15	8	7	0	2	10	6	4	0	2	4	1	3	1	7	7	0	0	4	3	0	0	0	0	1	2	7	4	2	1	3	3	1	0	1	0	0	0	1.14285714285714	1.5	2.14285714285714	25	2	0	0	7	20	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-amc][w-amc][a-884][g-amah1246]	17	4	4	0	0	3	1	0	0	1	2	1	1	2	2	3	1	0	0	1	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	13	6	2	0	0	1	4	5	0	0	0	0	1	3	0	0	2	2	5	4	2	4	8	0	8	0	0	4	0	4	0	0	4	0	4	0	5	5	0	0	2	3	1	0	1	1	1	0	5	3	3	0	2	3	1	1	1	0	0	0	0	0	1.6	17	0	0	0	8	9	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
[i-ame][w-amu][a-885][g-yane1238]	19	3	3	0	0	2	1	0	0	1	0	2	1	2	1	2	1	0	0	0	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	16	5	3	0	0	0	6	6	2	0	0	0	1	4	0	0	0	3	8	5	0	5	11	4	7	0	0	4	1	3	0	0	6	3	3	1	5	5	0	0	2	3	1	0	1	1	1	0	5	3	4	1	2	3	0	0	0	0	0	0	0.571428571428571	0.333333333333333	2.2	19	0	0	0	7	12	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-amf][w-hmr][a-886][g-hame1242]	30	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	25	7	4	0	0	0	10	10	2	0	0	0	1	5	1	0	2	4	12	7	2	5	17	8	9	0	4	11	6	5	0	4	4	1	3	2	8	8	0	0	4	4	1	0	1	1	1	4	5	3	2	2	3	3	2	2	1	0	0	0	0.888888888888889	1.2	2.125	26	3	1	0	9	21	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-amh][w-amh][a-21][g-amha1245]	29	7	7	0	0	4	1	0	0	2	3	3	1	3	2	5	1	0	0	1	0	3	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	0	0	1	0	0	3	0	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	22	7	2	1	0	0	9	9	3	0	0	0	1	4	0	0	2	3	12	5	2	5	15	6	9	0	2	8	3	5	0	2	6	2	4	1	7	7	0	0	3	4	1	0	1	1	1	2	6	3	3	1	2	3	1	1	1	0	0	0	0.666666666666667	0.6	2.14285714285714	27	0	2	0	9	20	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-ami][w-ami][a-882][g-amis1246]	19	4	4	0	0	2	1	0	0	1	3	0	1	2	1	3	1	0	0	1	0	2	0	0	4	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	2	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	5	2	0	0	0	6	6	0	0	0	0	1	4	0	0	2	2	6	5	2	5	9	1	8	0	0	4	0	4	0	0	4	1	3	1	6	6	0	0	3	3	1	0	1	1	1	0	4	3	2	1	3	3	1	1	1	0	0	0	0.125	0	1.5	19	0	0	0	8	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-aml][w-][a-][g-warj1242]	28	8	8	0	0	5	1	0	0	3	2	5	1	4	3	4	3	0	0	1	0	4	0	0	8	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	5	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	20	6	4	0	0	0	7	7	2	0	0	0	1	4	0	0	2	4	9	5	2	5	13	3	10	3	0	9	2	7	3	0	3	0	3	1	7	7	0	0	4	3	0	0	0	0	1	0	5	3	2	1	3	3	1	1	1	0	0	0	0.3	0.285714285714286	1.85714285714286	28	0	0	0	10	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
